0,1,Programme
0.7086884371802233,0.2070767732870591,1
0.65772957425942,0.5037305413869948,1
2.7617189598220917,8.826623636920283,1
6.837064869473438,15.315915733820772,1
6.985227201049179,15.367389136139328,1
5.843682995907192,16.415613497233053,1
2.572434602583922,6.336267034632825,1
2.2618594572664508,7.194018799146214,1
3.443911480670845,9.953279963423924,1
3.470226230945096,9.961961325663674,1
4.1437705395936,10.892908536577888,1
3.938747017590365,11.798276925921787,1
1.6397437139993285,6.535515931839144,1
4.331211944504954,12.108021520688398,1
4.379173520181617,14.455288411318914,1
5.108848073090644,16.165208271288943,1
1.5199959130570473,9.919460585381358,1
6.04928904596686,16.500398649678306,1
4.315374611679782,11.892784649406481,1
7.066934572265728,17.373711818306376,1
4.899569257380319,16.80264274702657,1
3.5746428741317713,10.640334244494156,1
4.639345441052604,13.005897167970604,1
5.582343254431559,12.768888768329118,1
4.164640154295903,10.35833689853093,1
5.97834919717767,12.430299401896137,1
3.321246224881437,12.878171743640397,1
3.3284604435163003,7.721949718953096,1
4.130508155373284,11.308149905770605,1
8.155954612092064,16.400762715506527,1
5.934922973130194,15.020950092033901,1
2.3124772437074417,11.06123395030399,1
5.646840018025685,11.563356353227393,1
3.259005067424365,14.539203700221838,1
3.081176821016013,13.15467599173016,1
6.531047987198942,15.573692957176418,1
3.7853063190735954,11.228567481847204,1
3.808729999363997,13.163601039689748,1
2.1756754708768304,6.227578507974061,1
3.932612599640746,11.714217266693735,1
6.45800816493016,13.733228600555169,1
6.748633043544686,13.408962445719903,1
3.252671125889116,7.099555622041562,1
5.63532442300585,13.74124021410464,1
6.483637714828693,13.176597721302581,1
2.8244310011099514,10.871689166058994,1
2.7061388348709308,11.933807535899147,1
4.8624827116823015,12.024453978569676,1
6.295611652686387,12.367565638452787,1
4.0799983481973126,13.43666355878196,1
1.7162727531641213,7.972387038311762,1
3.6926297464049216,12.833555888377875,1
3.184971146202678,9.280822580801916,1
1.8501165104683839,7.116520878452768,1
4.342979579665896,11.089190670968783,1
3.0637779034186168,10.328355583430792,1
5.357396215130322,12.299723514131056,1
6.73473508849295,16.076666568415096,1
7.038661770591421,16.319440521842473,1
2.0256263937320123,5.121487981072107,1
4.956278027401145,10.380658295006821,1
3.0140822759202375,8.107226544120262,1
5.319985621348813,14.434321067875754,1
3.663752320337518,12.072750482923235,1
5.161571407862058,14.888743462666309,1
5.470520247560147,14.161661434635517,1
5.547551579342125,13.68813660183412,1
6.227066488450993,14.540830998007173,1
3.4612884847856726,14.44395822300944,1
4.082868640231195,13.335374627887317,1
1.35111050269514,4.060483439143269,1
5.197269011918542,10.264601460509661,1
2.1107706415404297,7.181302958853019,1
4.0005301607183,11.803562761020713,1
4.31693504628441,11.141767567128472,1
4.117587976578108,10.904589980307394,1
3.419321895847793,15.171706321207592,1
2.5940004267724794,12.36855243385306,1
5.939983278292856,14.692059545761536,1
5.1297817959431695,11.719881902271316,1
6.473466290256964,14.680619449013681,1
8.431940557652009,12.42667962130256,1
10.549116613433949,18.78000299211788,1
4.213357355869714,12.290400795928937,1
2.329561444546593,5.8671731304311585,1
6.538078012822441,15.65250011352696,1
6.405987681325514,11.55234685044538,1
6.442568061464543,11.620005178243673,1
5.07695553779819,13.90867685682467,1
6.035793035091871,13.896460480544897,1
4.144765760694217,9.416853220641022,1
3.814121692180975,14.297465311069466,1
3.7077938672516018,15.616364843888764,1
3.4837619495867034,14.297180438310182,1
6.942409054768995,17.5097711809824,1
2.5636319701953116,6.703825995038916,1
7.43529352423908,15.347186891477365,1
6.702065598976278,18.05936266527399,1
3.9582137977758016,9.439725548305109,1
5.156829084727416,13.490432791519108,1
2.338071532806465,12.043708851586542,1
6.220659733442905,13.338199288287315,1
3.7962199008818636,13.308874284549248,1
6.398659189039598,13.31650353978455,1
3.9396432012501053,13.068255289800284,1
3.260894042413787,9.188904910415578,1
4.986327971856074,12.323160805314574,1
1.7118914734822035,5.409241007219783,1
2.797885438754697,12.092293841119012,1
3.9983847895069387,13.568833096866957,1
2.9732751415530054,11.099602679833028,1
3.364500217265206,7.826888257279108,1
3.641599840882246,10.920630598266895,1
6.099195144175278,12.450055486505287,1
4.667067299747878,9.66370749866031,1
8.175175209830053,13.81708377561392,1
2.9263508350158265,11.076720718109426,1
4.229698243722608,11.970106150350556,1
3.4422896686174616,13.828729904014798,1
4.854070608517475,14.706063546372823,1
3.633388010987167,8.023993327163543,1
5.334638701123038,11.984710886922846,1
8.396243103694868,12.127147099943805,1
6.070133583900291,12.615424065665358,1
1.9482239416404479,5.290554421330219,1
2.3458548294225103,8.092301896311325,1
3.5934561390389184,12.551018507115375,1
2.689183596091169,11.916949118329478,1
1.8001767768254968,8.592940030868156,1
